Protocol,Dst Port,Src Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow IAT Mean,Active Mean,Idle Mean,Fwd PSH Flags,Bwd PSH Flags,Label
ICMP,39392,60045,116994.03188805254,13,13,125.29240928431138,228.40940092217357,65.56016599296598,36.998106710513454,59198.94811526216,1555.472839653621,224.6352574794218,1,1,BENIGN
TCP,14909,45781,543889.0945528942,4,10,34.67754479691016,314.3839090205171,76.40367371987855,16.504392770186932,63471.2955866115,3267.8383040003596,982.5590921510507,0,0,BENIGN
ICMP,27082,22761,380531.22598555963,10,6,178.72063569734735,163.1453557409428,65.32851981261852,5.550463253267714,174682.47791413215,1504.2415236695003,2647.919875232631,1,1,BENIGN
ICMP,50627,25994,36230.619567209986,6,11,157.36921840185317,55.23630013477568,25.604228733622158,64.77100114621238,21144.66502562791,2636.919806347816,2255.2002570372356,0,1,BENIGN
TCP,37229,1525,147034.03318715995,8,10,229.42472424051138,91.9699439427235,127.6423912332483,121.96218528759411,180519.68322420097,6491.581529694657,2171.386886662447,0,0,BENIGN
TCP,23387,52919,1444079.5165011748,10,15,109.62937296354256,188.97373651191444,142.11086898289102,38.263247049869435,232427.8715303728,3114.846441980743,2624.5867968347447,1,1,BENIGN
ICMP,46755,49403,18202.575756387883,12,12,206.1808203785988,76.15561157133654,90.94073174054006,48.869221849028506,99320.92483001121,3357.2563764328283,2670.828488682729,1,0,BENIGN
ICMP,45407,26121,2721945.785553651,10,7,140.81662864490866,82.60293136165755,71.14698286523215,135.29081092480013,100635.79932940278,2340.584342931767,4198.788101065499,1,1,BENIGN
ICMP,28303,79,90389.40240450788,7,12,247.0686281015543,125.12163229004925,49.79733711997928,89.504301530666,287439.9135509776,942.3219891721449,3837.284425153081,0,1,BENIGN
UDP,60816,35892,1605635.6213308088,8,9,316.01110916977734,179.16414838511307,29.044296032621563,51.6499918381019,101100.65372366819,1351.7595018994691,3707.302776602764,0,0,BENIGN
UDP,55549,25474,2288845.3268067488,7,11,351.14947121939724,131.0204574360212,104.29256694158771,67.74586126032428,155944.8376493467,2492.6294216377814,1521.918188115324,1,0,BENIGN
UDP,19213,39833,2832518.5279544406,8,12,68.02495239241445,8.449961516515378,102.18550183644099,56.59275364802784,25625.248176855115,744.4734586142409,741.8047074104702,1,0,BENIGN
TCP,63345,45837,2020999.2410116503,9,11,170.80663347596848,96.7019297158435,71.14187225826173,77.27276932000171,68727.81789508258,1512.250816644184,204.82894167761296,0,0,BENIGN
UDP,35619,8418,339045.6000781795,13,8,31.83589200969996,273.545439601857,103.77574007174925,117.15454133032259,148480.29024254627,8040.564029996275,1009.3558782123322,0,0,BENIGN
TCP,46068,13363,405095.8732914455,11,10,107.94546453902569,219.44773262869805,9.622850132219485,56.17023519711405,93975.09678928855,1723.6928806719618,3153.3370087578573,0,0,BENIGN
TCP,10699,1210,556077.0293017966,8,10,175.18248664690444,105.166206784126,165.2956493016731,83.70490867727514,275424.7345391793,703.883544529029,253.66732032156108,1,0,BENIGN
UDP,61115,37922,150005.420938266,14,10,174.4895316108615,291.2172650746459,52.07716755424152,152.01897740703626,159115.34018585857,2536.6865296216147,427.4326843005863,0,1,BENIGN
UDP,52117,4899,22524.231672343307,9,8,104.23534279846054,362.93626018272766,35.09546150317499,25.136812613305484,66476.90239839512,4936.663368647589,2780.9124367307554,0,1,BENIGN
UDP,4595,62182,2033486.740258125,8,4,135.85342081961628,248.82670286541057,85.61432316620656,62.04836294086895,258964.38603854793,3341.690238681406,377.4557782729074,1,1,BENIGN
ICMP,25526,18563,807724.9699841986,10,5,130.00305227325646,153.58176187550885,102.54344543752849,15.705478208614016,92024.56898660901,1895.7628285623873,2255.995891782263,0,0,BENIGN
UDP,14283,64511,938339.3821470639,15,11,121.76293625815661,197.7829879069629,37.2741782126246,101.89949151477322,93167.43846184076,1518.5223152814865,4373.690938795149,0,0,BENIGN
ICMP,49054,65514,2617137.9710870734,9,13,318.73437069547924,73.5929379702992,138.29907003457862,74.17777805815285,59425.86655204134,1767.8821564746036,6002.412667491425,1,1,BENIGN
TCP,14335,10872,1093983.5521575455,8,9,64.73541058889981,120.46851026597862,117.03455821409162,19.453267121320042,93425.28719518916,2724.654702655548,187.93189665314347,0,0,BENIGN
ICMP,29180,7611,1173940.0184447276,6,13,195.15989443805927,60.994119879981845,199.05936495147375,63.60304205874259,235139.294434188,517.6846919505527,5188.229961950733,1,0,BENIGN
UDP,62768,43846,1546315.9336663315,9,5,369.19256735137316,394.75551074010207,138.46140961795402,44.12088694358939,50964.96355139393,2325.7684249096455,1005.6283844574907,0,0,BENIGN
TCP,6645,27383,123692.46809834079,16,8,209.39541198222958,47.7128650802755,96.71011434603989,53.94136713663297,45606.165309332595,807.3661057792954,972.1839936346587,1,0,BENIGN
TCP,35619,15792,446540.49912715,4,15,173.94035940441208,163.2736938627155,38.42816382732127,115.47556456396516,57117.24465362954,762.869957575674,312.7966151799093,1,1,BENIGN
TCP,47702,58048,3448538.3191241254,6,10,277.19720605956553,119.84893920028703,62.1380252689682,68.59776177675056,40815.38179596721,1034.4626657784304,2054.849610370028,0,1,BENIGN
ICMP,32934,35313,2563042.1925650924,15,6,118.84137332411733,22.36432386604595,56.991859158768705,78.89054991673443,157306.36974938546,567.0498181214952,1113.9786332826534,0,0,BENIGN
UDP,60831,38291,2154814.404758643,13,17,95.21543181634384,310.19044091352856,32.30679819444084,57.775442152839304,54174.83178001532,1281.4614876267897,812.6900145673087,0,0,BENIGN
TCP,43470,2371,601641.5202962118,11,8,206.70774382151777,97.99213356504377,203.40253380285034,75.96858018698984,141172.05948954195,1780.6994352364181,2587.907823143501,1,1,BENIGN
TCP,33688,19666,1946260.885663847,9,9,43.71603606761748,27.214590510985254,31.300461595898803,67.40809441860799,238155.381886244,3399.6022240646416,4862.745392761354,1,1,BENIGN
TCP,41074,4711,49606.17305719745,7,13,598.3274227996114,88.23845849318128,22.91200111392022,110.6397696076674,120783.05345343088,1832.5552261549033,1557.7265376390242,1,1,BENIGN
ICMP,52657,329,160776.24210358234,9,12,234.34841435659365,132.9015283192521,62.71687759590357,44.506958542051706,100395.00578756141,452.42393597424143,1180.6258607731263,0,1,BENIGN
ICMP,17376,46452,534380.368883425,6,4,143.45441452986648,80.31882711701434,78.5173476916149,59.071440522004046,104976.94836452132,1739.6360090802975,1108.708314852322,1,0,BENIGN
UDP,48484,38348,660471.0416480023,13,9,326.2816415861038,91.22040549777296,195.92233336096402,62.221472750673996,80038.92179151802,442.1656410014587,1633.6771568881697,0,0,BENIGN
ICMP,55200,20613,305855.7559858983,9,12,275.1289598083075,199.13788353591312,32.65449026131126,172.34458523318423,45195.65752335497,674.0578533991071,5336.128689974635,0,0,BENIGN
TCP,65207,45891,440796.99906430754,6,14,64.5805152312524,180.7447205151263,33.22066839691431,30.98076170266275,40554.24475515406,1968.9281952770248,1313.583756097054,1,0,BENIGN
UDP,30927,6795,177663.7425030732,8,10,221.31089173725832,284.01064198209195,109.26677947703621,19.643607753520094,82502.4977837661,1206.6981914778614,1105.9352788764743,1,0,BENIGN
TCP,36608,32889,671648.0161693739,10,6,228.79589479292665,102.45163960694777,113.57199196645,93.08376229571897,133915.07473713232,525.7180607713783,3297.420121003713,1,0,BENIGN
TCP,17643,6750,1579118.6851552906,14,16,71.60568572014328,250.90453249444744,80.94239638763057,55.364222927388866,136850.22040112395,1682.3884130736456,2637.516769145918,0,0,BENIGN
ICMP,23994,46532,1082818.8452474235,8,6,143.5837988721132,98.18130172799668,69.37075534468096,72.80971226041434,263865.8842943598,1158.4760532435553,7788.916179608394,0,0,BENIGN
UDP,44387,50117,114056.26697977242,3,12,25.584820883372235,476.35400305709067,82.52049338390476,20.859852612532535,23839.008450730544,1903.94979398785,661.237176494783,0,0,BENIGN
ICMP,57859,20609,668613.8067873352,11,4,43.43495838090981,422.1575527154295,35.6944082348147,82.36193244575853,93642.00000008532,2168.2636800490877,1492.1028822638725,0,1,Attack
ICMP,46288,15451,1196158.028649098,11,17,140.6726101580339,182.82806007097255,22.995337322954366,64.05366822323872,135693.6685966974,6028.749672808348,2388.246304557713,1,1,Attack
UDP,21189,3676,754799.8357988306,7,14,176.66999536946037,96.66479869300103,36.6451371737441,69.03731894308136,327746.9879522398,570.9792360963306,1760.7649877591507,0,0,BENIGN
TCP,32597,54847,497046.9809779147,15,15,586.5142591305282,154.90253801636592,32.581172613114624,136.83122586895806,80350.96569692274,3282.196334471624,574.566281203011,0,1,BENIGN
TCP,27773,18461,972634.7102669731,8,5,22.91465239261736,469.1982270270744,104.8130231243533,67.4653969415372,87962.6157863989,2452.116083219348,9089.281858563761,0,1,BENIGN
UDP,30858,56018,3462179.523827657,6,13,181.82412110751974,88.20938596566438,31.447595574510604,50.4084961676635,120221.98873915923,3160.9081521634057,2126.3054077406805,0,0,BENIGN
TCP,61779,38412,99718.58329456531,12,11,126.34897782606325,348.9363854495511,33.15697886784639,11.84063003496319,158674.01917621188,1119.8640601531486,2303.9651960586034,1,1,BENIGN
UDP,10777,57677,494322.6512557586,10,6,631.2490924979969,47.01482073270316,57.75212797027384,50.24367329654241,145454.63031055452,470.13579922132317,3466.0994833444524,0,1,BENIGN
UDP,32836,11561,521896.4347502249,7,12,295.43911137686933,275.40388278854573,64.50804315915765,40.06850522231221,150570.33460810457,3852.365426290741,1931.4555711619073,1,1,BENIGN
ICMP,9789,54402,860305.8227052041,13,9,271.63492474841024,117.16753219097109,106.35303742668403,19.095191038887986,162946.3609066294,1364.6099981033365,3225.1719739858945,0,0,BENIGN
UDP,5661,50469,165080.5628358869,9,12,90.9166757991679,109.99950853347116,71.93780195769277,85.04095667772721,278203.43497907574,4268.39896858602,999.1366511171583,0,0,Attack
ICMP,4479,50349,194365.4297809608,9,6,201.94748159752902,121.99904189173239,20.86481204169362,91.13132297289589,80309.21366112206,510.2093647911952,837.1676057951954,1,1,BENIGN
TCP,8211,32464,335978.29902547086,5,11,20.103039247654024,558.1193924298708,24.68878309460176,86.38137747455896,125381.95490399608,2552.4514295843924,2879.474626782605,1,1,BENIGN
TCP,10923,31664,3120616.4361797376,12,10,131.62044177710882,336.2186057503945,51.67658706511953,82.06913661009574,159167.95774132712,779.1282643832878,2606.652730608842,1,0,BENIGN
TCP,36290,48152,1324667.25365296,9,7,283.3255190276782,253.07988052880864,34.504922923022704,61.573419612946225,64398.119495998464,3298.462176467898,1445.4052426024932,0,1,BENIGN
TCP,63562,3171,1083802.4034846118,10,11,518.0194434879985,653.7177906518681,43.363541264864025,109.81385734431224,26381.384943275476,872.6309966612014,2019.7527843298549,0,0,BENIGN
ICMP,33341,58774,1698037.9364423174,11,7,133.10614668370496,76.5072190262261,20.184225328814897,28.460447581704464,70340.55128652795,878.1908502225763,3063.8326086787415,0,0,BENIGN
TCP,39851,33124,136480.2722039948,3,11,266.25607278805086,52.88630862704681,54.144942418255354,34.82731512812851,109557.82487470684,5811.739384472903,1693.94492766107,0,0,BENIGN
UDP,56985,28811,1961358.6023679504,10,12,58.49657819695354,99.64968016469554,126.6791176859596,70.62502919790843,30853.710885804714,4995.926049154299,1174.0707703677451,1,0,BENIGN
UDP,38164,9719,903455.2450285258,8,4,60.969214110775624,148.90783276242257,33.452712592623485,197.88085638012552,49850.67218843036,446.95084373748676,1132.54186296317,0,0,Attack
UDP,48176,61242,408463.1088130356,16,8,75.33359788161926,346.1421793399512,20.093199329466575,37.18963605313767,164947.8402430429,259.445568416802,2864.617093993817,1,1,BENIGN
ICMP,18643,62638,1692033.1770668586,5,8,196.56772006265854,53.60500336540805,66.93670759202024,71.95970790455782,158477.60151352172,149.73321921805672,342.31261212403524,1,1,BENIGN
TCP,11095,29,1622343.504232963,12,12,329.5129026580958,109.39394704402592,16.66885262310128,94.25779100336445,360386.3190150344,287.48971130573614,1820.6539157533716,0,0,BENIGN
TCP,22424,62371,1868912.1382480254,12,13,98.65983824465098,46.30622105988871,43.350078356758836,26.289251442468547,72229.57808190938,192.3676857260183,630.1760443147302,1,0,BENIGN
TCP,33419,47600,122753.00313030352,12,12,307.72045229326864,393.4785261468678,69.34537503604248,25.833067671993668,74987.85800134485,2642.9437849801693,517.5142215966205,0,1,BENIGN
ICMP,5742,17398,3485489.567956701,11,13,181.30213290684515,36.30217233435925,82.84947726594152,19.78892385105023,82722.66649548696,3374.780468900391,2426.339012069303,1,0,BENIGN
UDP,46050,43663,3209573.0746830883,12,7,147.26275430431463,107.09826588190965,37.3825336245017,213.59244130574544,142912.87621874583,2029.0559615837265,847.1594282450899,1,0,BENIGN
UDP,6839,41788,442341.2189734755,14,7,185.38025215796304,119.53130510426477,140.13298620161476,124.16493122392002,66278.99854678781,1300.451629850031,3887.7344978863325,1,0,BENIGN
TCP,51740,45407,68165.37632544369,11,11,18.370659401767973,209.44229509047682,118.44829478554053,47.00812536907206,77455.80214500883,1396.4103578604343,6642.42160074409,0,0,BENIGN
UDP,57029,47658,182788.4691431053,15,9,27.296684402934734,63.577626073227464,70.87327285585204,72.21672583764087,96182.20860041655,1841.4312013959554,846.1391939064413,0,1,BENIGN
UDP,3263,2025,4937964.755781381,9,12,201.23469908366704,154.04029930521534,114.74533354451636,70.0683687846448,52831.31994448908,5324.654270870605,489.0352879900275,0,0,BENIGN
ICMP,50491,57643,827851.7025669676,12,10,171.86839331930267,327.01015836237707,52.48657342535548,55.049670951670855,136797.58839687431,765.8172150132797,1600.4861805487135,1,1,Attack
ICMP,4997,38608,441022.5454257965,18,9,126.21585405477704,138.60678603167605,53.57308237953871,33.66521314928218,175001.2509051676,822.3629799143282,2567.903172311923,1,0,BENIGN
ICMP,44595,59210,339962.09047353046,7,13,172.65216390436765,93.97392827129904,136.88098441208214,38.79329160756445,170248.3408850796,1416.9677763242923,784.4600203221014,1,0,BENIGN
ICMP,22165,61361,297048.11092240334,12,6,85.87407192334356,169.52638093514406,99.35497624581426,141.93299762268796,108063.5800053099,516.7945101373332,128.99479132035478,1,1,Attack
TCP,35596,13504,1091098.8803074188,12,11,85.92541880019704,654.829787496466,58.286845078034716,52.009928189154635,129372.61308363646,2720.6234892767784,5413.195018417653,1,0,BENIGN
ICMP,30258,54944,543672.2691539231,9,7,344.9887058500316,42.645774938715384,42.407574706461105,80.65411393148345,30593.985532241906,1077.415334966249,940.8638557715537,1,0,BENIGN
UDP,14212,10304,3364210.875046701,9,9,179.2719688309271,12.826930570817979,45.74629898964057,167.41258587016785,109830.8751104888,1572.0087007705124,6828.935921750598,0,1,BENIGN
TCP,30454,17139,1151516.4502648883,9,13,154.9452031357511,151.4779943324359,160.65049430131583,79.95916474951976,45454.81693420348,1847.46462374453,6793.936857919185,1,0,Attack
UDP,5233,25346,1570431.6023065879,11,8,433.8906668993373,265.44189322862786,125.95166661589055,110.28975825339357,187304.7612139399,1546.9418023793385,2058.3201771853874,0,1,BENIGN
UDP,2218,52888,346359.1191838545,12,12,248.7727814203374,114.45920316258002,50.1588626933679,60.729190923102585,118250.23267987263,1260.753622073744,1034.1083108779994,1,1,BENIGN
UDP,52692,50391,82497.66181004711,15,7,147.89441283334676,124.07190865643183,6.764176938678471,89.70861257898656,30764.27499294806,4422.6774676221,791.0856351358007,0,0,BENIGN
ICMP,24230,29506,669084.6930554853,12,14,329.14609838750255,496.08731292661304,55.78824427505702,34.05264680137525,95083.58710213802,1281.17303385116,1556.8046651645334,0,0,BENIGN
ICMP,14233,59558,377725.7462773154,11,7,268.6411005423443,157.2941867223912,138.79882340033254,76.47188231984447,10173.683739058833,3724.368122547187,1794.2647650742942,1,1,BENIGN
TCP,25614,65055,225750.90376518588,11,11,36.0731536453189,163.21448776100723,84.2722162899076,104.81368426673751,94689.37162244001,1710.266929350988,956.1240709417955,1,0,BENIGN
TCP,14027,1907,3050022.2809907794,13,9,17.3117883965016,306.23448971495833,148.51775048369257,27.571722624204913,139138.70516338048,1019.3622651878536,3347.337111547057,0,1,BENIGN
ICMP,53536,40168,586965.7877296485,9,12,200.52923860075703,129.62352830901395,29.314829201399704,10.839603591804426,48213.78716712488,1074.0138489700112,778.6516150777059,0,0,BENIGN
UDP,28555,7962,192018.7332565278,14,14,90.35806513533528,101.45002040974214,25.704235435922254,60.78019038170821,19791.075862431855,735.24905904583,2548.6019387905794,0,0,BENIGN
TCP,30909,26141,221458.28801987832,12,10,243.75233117862845,238.838266694182,71.4973252352215,51.237217897458166,63571.46703823019,262.0859289035671,824.2238960803821,1,1,BENIGN
ICMP,52114,58563,329490.3065695138,14,14,277.1242103330232,96.83716560770111,86.59343948040609,34.437343941759934,113627.40778166574,486.32636196981105,1050.6365969456297,1,1,BENIGN
ICMP,19611,53754,7287944.807452517,12,12,251.4690021987533,65.08160727632027,100.01524764599245,123.2437324008876,39505.96808789044,1935.9350585118984,4436.269522828108,1,0,BENIGN
ICMP,46647,58702,311990.47623659205,8,9,164.4443139415785,49.5841248734694,48.6962169245842,146.9982505020499,13925.314192422818,1343.9965826572525,2292.819519599953,0,0,BENIGN
UDP,39606,12032,398690.8124180553,8,14,116.27770335085526,261.96805970152815,27.2747428714009,41.45141241429173,88308.57535886315,2342.793215737048,3631.392018111128,1,1,BENIGN
ICMP,63186,15129,1076835.5171129266,10,14,240.0329372294933,685.368700415545,72.5421042785185,64.28391831550705,139876.33389196548,1549.028060277525,219.96304039633193,1,0,BENIGN
